ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.0254,-5.4013,1.5897,8.0268,-5.3996,1.6078,0.0538,0.0298,0.0278,-0.049,-0.0426,0.0426,-17.5,21.25,-16.75,296.2,33.33,-78.57,115921,2015-10-08 15:07:04:427
8.1211,-5.4013,1.5131,8.0249,-5.4141,1.568,0.0962,0.0128,-0.0549,-0.0554,-0.0746,-0.0256,-17.75,21.75,-16.0,294.3,33.5,-78.68,116022,2015-10-08 15:07:04:528
8.1403,-5.3247,1.494,8.0226,-5.4253,1.5405,0.1176,0.1006,-0.0466,0.0959,-0.0405,-0.0043,-17.75,19.25,-16.5,289.46,33.64,-79.1,116122,2015-10-08 15:07:04:628
8.1403,-5.3439,1.4748,8.0417,-5.3929,1.5548,0.0985,0.049,-0.0799,0.0831,0.1214,-0.0149,-17.75,20.75,-16.25,296.35,33.47,-79.2,116222,2015-10-08 15:07:04:728
8.1211,-5.3247,1.5131,8.0551,-5.3782,1.5363,0.0822,0.0097,-0.0652,-0.0895,-0.0021,0.0021,-17.5,20.5,-16.25,298.27,33.3,-79.19,116322,2015-10-08 15:07:04:828
8.1594,-5.3247,1.5131,8.066,-5.3599,1.5434,0.1093,0.012,-0.0458,0.0192,0.0149,-0.032,-18.0,20.5,-16.5,296.99,33.13,-79.17,116422,2015-10-08 15:07:04:928
8.1211,-5.3439,1.5897,8.0697,-5.3586,1.5284,0.0557,0.0207,0.0599,0.0469,-0.0682,0.0895,-16.75,21.25,-16.5,298.56,33.12,-79.28,116522,2015-10-08 15:07:05:028
8.2169,-5.4588,1.5514,8.0587,-5.3843,1.4956,0.1564,-0.0559,-0.013,-0.0277,-0.0341,-0.0043,-16.75,21.25,-16.5,298.54,33.13,-79.3,116622,2015-10-08 15:07:05:128
9.7109,-7.0102,1.2641,7.9802,-5.5278,1.3896,1.6732,-1.923,-0.451,0.2557,-0.2237,0.4005,-16.5,19.25,-17.0,293.07,33.38,-79.54,116721,2015-10-08 15:07:05:227
8.2169,-8.5042,2.1069,7.7837,-5.8164,1.3244,0.7205,-2.5729,0.4185,0.5433,0.0021,0.1001,-16.25,20.75,-16.75,292.61,36.38,-80.34,116822,2015-10-08 15:07:05:328
7.2209,-6.7804,0.1724,7.6568,-5.8328,1.8768,-0.4359,-0.9476,-1.7044,-0.5774,2.9273,-0.49,-15.0,22.5,-16.5,297.22,36.57,-78.54,116922,2015-10-08 15:07:05:428
11.3964,-3.2178,3.6583,7.5931,-5.0215,3.6468,3.8033,1.8037,0.0115,-1.7811,3.6411,-4.0927,-11.25,24.75,-19.0,314.58,30.8,-64.35,117022,2015-10-08 15:07:05:528
6.7995,-2.6815,7.0868,7.2854,-2.0764,6.2276,-0.4858,-0.6051,0.8593,-1.0418,4.3122,-5.6225,-9.0,20.5,-21.5,328.0,12.22,-49.48,117122,2015-10-08 15:07:05:628
1.9154,-1.3982,8.1786,4.9113,0.6369,8.4643,-2.9959,-2.0351,-0.2857,-0.2003,0.9523,-3.1276,-13.25,11.75,-27.75,345.24,-0.53,-34.53,117221,2015-10-08 15:07:05:727
1.6664,-0.2298,8.5617,3.4731,1.3382,9.0729,-1.8067,-1.568,-0.5112,-0.049,1.191,-1.2719,-15.75,4.75,-30.25,14.73,-7.21,-23.99,117321,2015-10-08 15:07:05:827
2.3176,1.3982,8.0445,2.8791,1.7915,9.2017,-0.619,-0.4125,-1.1572,0.4133,0.1001,0.1193,-18.5,-5.25,-33.0,83.78,-8.79,-18.55,117422,2015-10-08 15:07:05:928
2.8539,1.8771,8.7915,3.0961,2.1122,9.0622,-0.1656,-0.1968,-0.2324,0.3643,-0.4261,-0.1172,-14.5,-10.5,-34.25,129.51,-12.44,-18.86,117522,2015-10-08 15:07:06:028
3.1603,2.4134,8.9447,3.8913,2.8759,8.5298,-0.6544,-0.3285,0.415,0.8309,-1.2783,-0.2812,-13.75,-11.5,-34.0,144.79,-13.86,-20.32,117622,2015-10-08 15:07:06:128
3.7733,3.1603,7.4699,4.2083,3.3494,8.2001,-0.3585,-0.055,-0.7493,0.1385,0.1236,-0.0575,-16.0,-13.25,-31.75,174.84,-18.64,-26.44,117721,2015-10-08 15:07:06:227
3.4668,2.9305,7.9104,3.8131,2.9983,8.523,-0.3463,-0.0678,-0.6125,-0.897,0.7627,-0.294,-18.75,-15.75,-29.25,107.54,-19.97,-27.17,117821,2015-10-08 15:07:06:327
2.7581,1.4174,10.1706,2.9245,2.0012,9.144,-0.1664,-0.5838,1.0265,-1.4253,0.9694,-0.2642,-19.5,-17.25,-28.5,135.54,-15.44,-21.43,117921,2015-10-08 15:07:06:427
1.6664,1.3024,9.5193,2.1219,1.5156,9.4536,-0.5976,-0.259,0.0711,-0.4453,0.8884,-0.1172,-17.5,-17.0,-30.0,139.95,-11.77,-17.74,118021,2015-10-08 15:07:06:527
1.4365,1.4174,9.5193,1.7738,1.5764,9.5152,-0.3373,-0.1591,0.0042,0.4453,0.2322,0.0916,-13.5,-14.25,-32.0,140.21,-8.89,-12.65,118121,2015-10-08 15:07:06:627
1.4748,2.0303,9.3661,2.0025,2.2456,9.3337,-0.5277,-0.2153,0.0324,1.2123,-0.8543,-0.0618,-10.5,-11.75,-33.0,146.4,-9.25,-10.56,118221,2015-10-08 15:07:06:727
1.8387,2.7198,9.0597,2.2874,2.8191,9.1099,-0.4139,0.0138,-0.4151,0.4133,-0.2621,0.0107,-8.5,-14.25,-34.0,184.13,-16.12,-13.69,118321,2015-10-08 15:07:06:827
2.1069,2.9688,8.8873,2.4169,3.0565,8.9993,-0.3768,-0.0994,-0.048,0.1108,-0.0682,0.0064,-10.25,-16.25,-33.5,165.66,-17.97,-14.91,118421,2015-10-08 15:07:06:927
2.3559,3.1029,8.7532,2.5001,3.1437,8.9463,-0.2816,-0.0685,0.0406,0.0341,-0.0597,-0.0724,-13.0,-17.75,-33.25,147.64,-18.58,-15.53,118522,2015-10-08 15:07:07:028
2.2027,3.2561,8.4084,2.6105,3.2602,8.8728,-0.323,-0.0178,-0.1693,0.2301,-0.1832,0.1619,-15.25,-18.0,-33.25,134.9,-18.96,-15.88,118622,2015-10-08 15:07:07:128
2.0303,3.0646,8.0637,2.4866,3.0535,8.9813,-0.6111,0.2056,-1.1098,-0.718,0.2386,0.1214,-16.75,-17.5,-32.75,119.36,-19.22,-16.02,118722,2015-10-08 15:07:07:228
2.2218,2.2027,9.1746,2.3318,2.5566,9.1759,-0.2762,0.1309,-0.0798,-0.4538,0.4581,-0.1981,-17.0,-18.0,-32.5,133.19,-15.73,-14.8,118821,2015-10-08 15:07:07:327
1.8196,2.2218,9.4236,1.9516,2.2779,9.3366,-0.2011,-0.0754,0.1318,-0.1236,0.2727,-0.1065,-13.25,-20.0,-33.5,141.12,-14.57,-13.59,118921,2015-10-08 15:07:07:427
1.743,2.2984,9.1363,1.988,2.3539,9.3101,-0.1813,-0.0743,-0.0931,0.147,-0.1108,-0.1065,-10.5,-19.5,-34.5,161.21,-13.43,-11.81,119021,2015-10-08 15:07:07:527
1.7621,2.2793,9.3087,1.963,2.3801,9.3087,-0.2009,-0.1008,-1.0E-4,0.1129,0.1385,-0.0639,-9.75,-18.75,-34.0,164.24,-13.89,-12.05,119122,2015-10-08 15:07:07:628
1.6855,2.3176,9.2703,1.8464,2.3719,9.3346,-0.1277,-0.0579,-0.1351,0.0021,0.1108,0.0874,-10.5,-18.25,-34.25,161.72,-14.14,-11.67,119222,2015-10-08 15:07:07:728
1.6089,2.3942,9.1171,1.8113,2.3813,9.3391,-0.2143,-0.002,-0.3203,0.0597,-0.0554,0.1449,-10.0,-17.0,-34.0,152.08,-14.0,-11.19,119322,2015-10-08 15:07:07:828
1.743,2.3176,9.4236,1.8196,2.3918,9.3348,-0.0766,-0.0742,0.0888,-0.0405,-0.0107,0.0277,-10.75,-17.5,-34.25,159.98,-14.05,-10.98,119422,2015-10-08 15:07:07:928
1.8004,2.3176,9.4044,1.8224,2.3917,9.3343,-0.1092,-0.0368,0.0496,-0.0064,0.0597,-0.0788,-10.75,-17.25,-33.75,151.29,-14.12,-11.03,119522,2015-10-08 15:07:08:028
1.743,2.241,9.1171,1.816,2.3952,9.3346,-0.0896,-0.1546,-0.1222,0.0511,0.0554,-0.0192,-11.75,-16.0,-34.0,147.56,-14.12,-10.92,119622,2015-10-08 15:07:08:128
1.743,2.2218,9.1937,1.8278,2.4118,9.3281,-0.0466,-0.1517,-0.096,-0.1108,-0.0618,-0.0682,-11.25,-17.25,-34.5,145.51,-14.16,-10.94,119721,2015-10-08 15:07:08:227
1.6472,2.2984,9.2703,1.8544,2.3779,9.3315,-0.1881,-0.0795,-0.0803,0.0511,-0.0362,0.0724,-11.0,-15.5,-33.25,147.99,-14.29,-11.15,119821,2015-10-08 15:07:08:327
1.8579,2.3176,9.347,1.8614,2.4042,9.3234,-0.0035,-0.0866,0.0236,-0.1342,0.066,0.0213,-11.5,-15.5,-33.5,145.23,-14.08,-11.38,119921,2015-10-08 15:07:08:427
1.9345,2.4134,9.098,1.8889,2.4064,9.3173,0.0457,0.007,-0.2193,0.1364,-0.0895,0.032,-12.25,-16.75,-33.75,146.6,-14.14,-11.28,120022,2015-10-08 15:07:08:528
1.8387,2.3176,9.1171,1.9125,2.4555,9.2997,-0.0737,-0.1379,-0.1825,0.2194,-0.1321,0.0895,-13.0,-16.5,-33.25,142.03,-14.2,-11.46,120121,2015-10-08 15:07:08:627
1.9154,2.3942,9.1554,1.9752,2.4813,9.2797,-0.0598,-0.0871,-0.1242,0.1001,-0.017,0.0362,-13.5,-15.75,-33.25,137.94,-14.66,-11.8,120221,2015-10-08 15:07:08:727
2.0111,2.375,8.1403,2.156,2.6108,9.2036,-0.2101,-0.1584,-0.9322,0.2365,-0.4368,0.1108,-13.25,-14.25,-33.0,128.64,-15.07,-12.56,120322,2015-10-08 15:07:08:828
2.49,2.5474,7.4891,2.8974,2.8902,8.9119,-0.2685,-0.2391,-1.6358,0.0469,-0.6008,0.1534,-15.0,-16.25,-32.5,132.13,-16.53,-15.33,120421,2015-10-08 15:07:08:927
3.2178,2.5857,9.0597,3.2843,2.7486,8.8221,-0.0561,-0.2129,0.2495,-0.49,-0.115,0.098,-18.5,-16.0,-31.25,128.04,-17.05,-19.98,120522,2015-10-08 15:07:09:028
2.5091,1.9537,8.2935,3.33,2.3155,8.9286,-0.8208,-0.3619,-0.6351,0.0107,-0.4687,0.4282,-20.0,-15.75,-29.75,129.39,-14.18,-20.16,120622,2015-10-08 15:07:09:128
3.62,0.7661,6.9336,4.6533,2.0293,8.3904,-1.0332,-1.2632,-1.4568,0.6434,-3.0573,1.289,-20.75,-13.25,-29.25,125.61,-12.51,-24.46,120721,2015-10-08 15:07:09:227
6.3398,-0.3065,6.9528,6.4093,0.9814,7.3572,-0.0695,-1.2879,-0.4044,-0.441,-1.5638,1.6789,-22.75,-10.75,-26.75,163.41,-9.15,-37.91,120821,2015-10-08 15:07:09:327
8.2169,-1.8004,4.9799,7.7246,-0.6566,6.0058,0.4923,-1.1438,-1.0259,0.1726,-1.7662,1.8642,-28.25,-5.0,-19.75,156.38,-3.02,-44.05,120921,2015-10-08 15:07:09:427
9.4619,-2.873,5.1906,7.9437,-2.5884,5.1349,1.5182,-0.2846,0.0557,-0.4048,-0.7734,2.203,-31.25,1.0,-12.5,126.92,12.02,-55.51,121021,2015-10-08 15:07:09:527
10.7069,-3.3327,6.0717,7.6746,-3.957,4.649,3.0323,0.6243,1.4227,-1.3039,0.294,0.9928,-29.5,11.25,-6.25,89.44,21.34,-58.62,121121,2015-10-08 15:07:09:627
8.5234,-3.7541,7.0294,7.2997,-4.5971,4.6638,1.2236,0.843,2.3656,-0.8586,0.8117,-0.0341,-25.25,18.0,-0.75,78.16,25.61,-59.05,121221,2015-10-08 15:07:09:727
7.5848,-3.8882,4.9991,7.1875,-4.4907,4.934,0.4334,0.6318,0.2101,-0.1257,0.3728,-0.2471,-23.25,24.75,3.0,54.12,28.24,-56.6,121321,2015-10-08 15:07:09:827
7.2018,-4.3287,5.5354,7.1651,-4.3726,5.0706,0.0366,0.0439,0.4648,-0.5305,0.3878,-0.539,-22.75,27.0,5.25,48.21,27.25,-55.53,121421,2015-10-08 15:07:09:927
8.0637,-5.9568,5.8993,7.3781,-3.7919,5.2303,0.6856,-2.1649,0.669,-0.1257,0.5475,-1.0802,-23.5,26.5,5.5,44.39,23.81,-55.05,121521,2015-10-08 15:07:10:027
7.3167,-6.2441,4.1372,7.5085,-3.2666,5.3965,-0.575,-2.7894,-1.3609,-0.4091,0.6434,-1.1654,-25.0,24.5,5.25,46.99,20.4,-54.42,121621,2015-10-08 15:07:10:127
7.2592,-5.7652,3.1603,7.4797,-3.1446,5.5077,-0.2439,-2.4285,-1.917,-1.0035,0.6498,-0.9417,-28.25,19.5,4.0,57.63,18.48,-53.56,121721,2015-10-08 15:07:10:227
7.7764,-4.3287,2.3176,7.4444,-3.5217,5.3243,0.3319,-0.807,-3.0067,-1.1484,0.4218,-0.4794,-31.25,14.75,3.25,74.01,20.43,-54.09,121821,2015-10-08 15:07:10:327
8.2935,-4.2521,1.6281,7.778,-3.8315,4.5818,-0.2716,-0.3671,-3.3276,-1.2634,-1.3678,-0.8309,-33.25,11.25,4.0,90.54,23.0,-59.5,121921,2015-10-08 15:07:10:427
5.7652,-4.7309,0.5938,8.714,-4.0761,1.903,-2.9488,-0.6548,-1.3093,-1.8131,-3.411,0.4666,-34.0,9.75,6.75,106.19,24.56,-77.68,122021,2015-10-08 15:07:10:527
6.7229,-9.1937,1.9728,7.7379,-5.8654,-1.3756,-1.015,-3.3283,3.3484,-4.0416,0.6157,2.6717,-33.0,7.75,19.75,122.44,31.9,-93.77,122121,2015-10-08 15:07:10:627
8.4084,-10.5728,4.2138,6.3368,-7.0695,-2.4569,2.0716,-3.5032,6.6707,-3.5878,1.4765,2.5034,-27.25,7.75,33.5,134.37,46.13,-111.19,122222,2015-10-08 15:07:10:728
8.2361,-7.0868,2.9113,5.5745,-7.7319,-2.3049,2.6615,0.6451,5.2163,-0.4836,1.7726,0.718,-22.75,6.75,41.0,128.06,47.1,-110.54,122322,2015-10-08 15:07:10:828
7.2975,-6.5505,-0.5555,5.7974,-7.8276,-1.1356,1.5001,1.277,0.5801,-0.081,2.2733,0.2983,-21.0,8.0,42.5,119.42,53.0,-105.1,122422,2015-10-08 15:07:10:928
6.5505,-6.4548,-0.249,5.9297,-7.8086,-0.1888,0.6208,1.3538,-0.0602,-0.1513,1.0056,0.1704,-22.75,7.0,38.0,113.26,52.64,-93.29,122521,2015-10-08 15:07:11:027
6.3207,-5.8802,-0.6129,5.417,-8.1732,0.159,0.9037,2.293,-0.7719,0.8629,-0.7649,1.1164,-28.5,8.0,28.5,121.06,54.8,-88.86,122621,2015-10-08 15:07:11:127
9.7109,-8.849,0.5363,4.527,-8.6992,0.0273,5.1839,-0.1498,0.509,-0.0724,-1.2954,1.3358,-29.25,11.25,24.25,126.83,60.18,-87.69,122722,2015-10-08 15:07:11:228
15.2271,-10.9942,3.5243,5.1914,-8.2866,-0.7435,10.0358,-2.7076,4.2677,-0.0234,0.1917,-2.7569,-24.5,15.25,25.75,126.05,62.83,-96.27,122822,2015-10-08 15:07:11:328
8.2361,-11.9327,-0.9385,7.5413,-6.0413,1.6737,0.3117,-5.4317,-2.5356,2.2541,2.1838,-3.2107,-17.0,17.75,30.0,86.25,45.84,-85.56,122921,2015-10-08 15:07:11:427
4.2904,-8.5042,-0.4405,8.6095,-3.9236,2.5791,-4.0126,-4.9062,-2.8281,1.7683,-0.539,-2.6994,-24.25,14.5,25.5,76.67,23.58,-73.32,123021,2015-10-08 15:07:11:527
4.3287,-7.1443,-1.4557,9.3283,-2.4421,1.7856,-4.9996,-4.7022,-3.2413,0.4091,-0.7457,-0.9673,-32.75,4.0,17.5,98.57,15.36,-77.93,123121,2015-10-08 15:07:11:627
6.0142,-6.6846,0.0192,9.1163,-2.9375,2.1059,-2.963,-3.8062,-2.3717,-2.71,2.7122,0.179,-35.75,-2.25,18.0,113.56,15.95,-79.03,123221,2015-10-08 15:07:11:727
7.2209,-6.7229,7.604,7.7128,-4.6391,3.8938,-0.298,-1.8445,3.6244,-4.2184,4.0672,0.6349,-39.5,-8.25,16.0,117.85,19.69,-73.29,123321,2015-10-08 15:07:11:827
6.4356,-6.5888,3.984,7.7085,-5.2393,3.0495,-1.2728,-1.3495,0.9344,-1.5382,-0.6136,-0.4517,-44.0,-11.5,5.25,129.97,30.29,-62.06,123421,2015-10-08 15:07:11:927
6.359,-6.8378,1.7238,7.6059,-5.9089,1.8454,-1.2469,-0.929,-0.1215,-1.7513,-0.4368,0.6903,-45.25,-11.75,1.75,156.81,34.93,-73.55,123521,2015-10-08 15:07:12:027
7.0868,-8.6957,2.49,6.8996,-6.9559,0.4263,0.1872,-1.7399,2.0637,-2.0176,-0.7457,1.7257,-44.25,-11.75,3.25,171.77,45.18,-86.46,123621,2015-10-08 15:07:12:127
10.1706,-12.1051,3.2944,5.3973,-8.0583,-1.45,3.8656,-1.826,6.3012,-2.5694,-0.669,2.2072,-42.25,-7.25,8.5,183.22,55.26,-105.04,123721,2015-10-08 15:07:12:227
7.2592,-5.2289,2.3367,4.0276,-8.8504,-1.2726,3.1305,3.2277,1.4958,1.8195,-0.3281,1.3635,-39.75,-2.25,14.25,178.1,64.49,-107.54,123821,2015-10-08 15:07:12:327
2.7007,-8.7149,1.3216,3.5406,-9.1448,-0.0818,0.5263,0.1837,1.6283,1.1654,-1.6405,0.1214,-35.25,7.0,16.5,152.02,68.83,-91.32,123921,2015-10-08 15:07:12:427
2.0494,-8.9064,4.1372,3.2811,-9.1758,1.0994,-2.3234,0.3269,1.9844,1.6533,0.0788,0.7734,-32.0,11.25,15.75,127.94,69.34,-71.48,124021,2015-10-08 15:07:12:527
6.6272,-10.5728,4.6926,3.0067,-8.2393,4.3867,4.3482,-2.8123,1.0721,3.7242,-0.6434,0.3089,-30.75,15.75,13.0,101.1,66.89,-46.93,124121,2015-10-08 15:07:12:627
7.2975,-9.2512,1.5131,4.3344,-5.4321,6.9192,2.9632,-4.2213,-5.6934,4.8597,-0.8011,-1.0504,-28.5,20.25,6.25,67.34,33.64,-32.06,124221,2015-10-08 15:07:12:727
4.5586,-11.0708,3.371,5.7736,-2.8543,7.3952,-1.2151,-8.2165,-4.0241,1.6107,-0.017,-2.7186,-30.0,16.75,-5.0,67.87,26.84,-34.04,124321,2015-10-08 15:07:12:827
4.3287,-10.3813,2.8156,6.4247,-1.4812,7.2594,-2.096,-8.9001,-4.4438,2.1923,-1.8365,-1.0141,-31.5,14.0,-11.0,66.23,12.49,-38.74,124425,2015-10-08 15:07:12:931
4.3862,-7.604,1.0151,6.8276,-1.1265,6.9487,-2.4414,-6.4774,-5.9336,0.1768,-0.9523,-0.8607,-34.0,7.75,-14.5,74.29,6.6,-44.5,124522,2015-10-08 15:07:13:028
5.2481,-2.6624,6.7421,7.4167,-1.9642,6.1078,-2.1686,-0.6982,0.6343,0.4432,-0.1129,-0.1491,-39.25,-3.75,-10.0,133.8,11.5,-52.36,124627,2015-10-08 15:07:13:133
10.094,-0.2682,4.5394,8.5605,-1.8604,4.4076,2.0385,2.6691,-1.3274,-1.4211,-1.3657,-0.049,-40.25,-5.0,-5.75,124.81,10.06,-56.24,124721,2015-10-08 15:07:13:227
7.355,-2.2601,6.9528,8.5434,-2.0156,4.3725,-1.2063,-0.3461,2.1525,-1.0163,-0.0746,-0.2983,-41.0,-4.25,1.0,120.05,11.86,-62.9,124821,2015-10-08 15:07:13:327
9.6151,-2.2601,3.6009,8.5763,-2.2902,4.1681,1.1057,-0.0073,-0.538,-0.9971,0.4687,-0.2386,-40.5,-5.75,4.0,123.26,13.51,-64.08,124921,2015-10-08 15:07:13:427
8.1211,-2.5283,3.2944,8.3602,-2.5151,4.4667,-0.1485,-0.1345,-1.3882,-1.24,0.9971,-0.2961,-39.75,-6.0,5.25,120.25,13.99,-63.62,125021,2015-10-08 15:07:13:527
8.2361,-3.5243,3.2178,8.066,-2.8251,4.8092,0.4717,-1.2118,-1.6412,-0.8842,1.0674,-0.2727,-38.5,-7.0,2.75,125.4,16.74,-59.2,125121,2015-10-08 15:07:13:627
9.5577,-8.3127,7.8338,7.6883,-3.1444,5.2128,1.8693,-5.1683,2.621,-0.2535,0.5689,0.1257,-38.25,-8.25,-1.5,131.04,18.7,-55.86,125221,2015-10-08 15:07:13:727
4.6926,-3.6009,7.6998,6.5863,-3.4794,6.3785,-3.495,-1.4859,-0.4095,0.1662,2.4118,0.4815,-37.5,-9.0,-3.25,131.04,18.7,-55.86,125321,2015-10-08 15:07:13:827
0.996,-9.232,5.3056,3.4684,-4.7104,7.871,-6.0733,-4.4258,-4.6915,-1.9026,1.6171,1.943,-35.0,-9.5,-12.0,126.27,28.71,-23.78,125421,2015-10-08 15:07:13:927
8.5234,-9.845,6.0717,2.3002,-7.8186,5.4543,6.0365,-2.0167,-0.2293,-4.0736,1.534,0.1981,-28.0,-5.75,-22.75,134.96,39.3,-19.07,125521,2015-10-08 15:07:14:027
8.3127,-8.4851,5.7844,3.4299,-8.7966,2.6505,4.8827,0.3116,3.1339,-4.1886,1.4679,-2.5055,-23.0,6.25,-24.25,190.4,63.77,-52.3,125621,2015-10-08 15:07:14:127
9.3661,-8.6574,8.2935,6.2759,-7.4753,0.9504,3.3525,-1.066,7.9717,-1.4211,-0.3856,-3.5473,-19.75,12.25,-23.75,222.88,60.53,-70.92,125721,2015-10-08 15:07:14:227
9.7492,-7.6614,6.1292,8.4219,-4.8441,1.3329,0.5328,-3.2743,3.7059,0.1577,1.0077,-4.1524,-22.75,17.0,-15.75,280.78,29.6,-81.01,125821,2015-10-08 15:07:14:327
7.9871,-6.7038,6.0717,8.9744,-1.5846,3.6221,-1.1423,-5.3258,1.3704,1.2251,3.7284,-3.1851,-29.0,7.25,-15.0,298.44,9.3,-68.02,125921,2015-10-08 15:07:14:427
6.857,-3.9073,7.604,6.9981,0.152,6.8683,0.0313,-4.7297,-0.5476,0.9289,4.5103,0.2642,-27.25,-9.0,-22.75,163.54,-0.89,-45.54,126021,2015-10-08 15:07:14:527
4.3287,-3.1795,6.5122,3.4284,1.0082,9.1324,1.2088,-4.6569,-2.3819,1.6874,3.0232,0.6008,-15.0,-21.25,-33.25,171.9,-5.9,-20.58,126121,2015-10-08 15:07:14:627
4.3862,-0.5555,5.7844,2.6277,1.8891,9.2573,1.7585,-2.4446,-3.4729,1.208,-0.5412,0.0426,-2.5,-25.75,-38.25,204.71,-11.11,-15.85,126221,2015-10-08 15:07:14:727
3.8116,0.0766,8.6191,2.4551,1.9168,9.2989,1.3565,-1.8402,-0.6797,0.1704,-0.0682,0.3941,1.75,-29.0,-37.5,209.75,-11.8,-16.02,126321,2015-10-08 15:07:14:827
4.5203,1.0343,12.1242,2.0828,1.5574,9.4555,2.3034,-0.3124,3.7796,0.539,0.833,0.6115,1.75,-30.75,-36.25,205.79,-11.11,-14.84,126421,2015-10-08 15:07:14:927
4.2904,2.5091,10.8409,2.4441,3.6456,8.7696,1.779,-1.9173,2.4582,5.1942,0.424,1.191,1.0,-28.0,-36.75,207.79,-15.1,-13.06,126521,2015-10-08 15:07:15:027
3.2178,7.2784,2.8347,2.8904,6.8649,6.3788,0.8695,-2.4076,0.5821,4.5998,0.3792,0.8075,-0.75,-30.25,-34.0,217.94,-21.82,-15.57,126621,2015-10-08 15:07:15:127
2.3176,8.8298,0.4405,3.2835,8.7554,2.955,-0.4487,-1.7069,-0.1586,1.4892,-0.9246,-0.0959,-4.25,-39.75,-19.25,259.35,-51.63,-29.78,126721,2015-10-08 15:07:15:227
3.4285,2.0494,-7.2209,2.5914,9.4108,0.9446,0.8371,-7.3613,-8.1655,2.1433,0.3451,-1.4338,-4.25,-42.0,-0.25,170.53,-65.35,-52.36,126821,2015-10-08 15:07:15:327
3.0071,-2.3559,-9.7875,0.1827,9.7689,0.8405,2.8245,-12.1247,-10.628,-2.6589,0.3047,-3.7455,-1.5,-40.5,11.5,132.05,-77.95,-73.97,126921,2015-10-08 15:07:15:427
-7.6998,0.5938,8.5425,-3.6072,7.6505,4.9626,-4.0925,-7.0568,3.5799,-5.3945,-1.9132,-4.8107,5.5,-42.0,16.75,208.72,-65.79,35.03,127021,2015-10-08 15:07:15:527
-1.494,-0.2107,11.6837,-2.541,0.7463,9.4423,0.5505,-4.161,6.3037,-3.6539,-4.325,-1.1867,21.0,-44.5,7.5,212.45,-51.27,36.01,127122,2015-10-08 15:07:15:628
3.8307,-2.4134,11.3964,1.4857,-3.0371,9.2054,3.5588,1.202,2.2362,-2.9423,-5.6715,-1.5382,33.25,-33.5,-17.0,214.18,-4.36,15.06,127221,2015-10-08 15:07:15:727
8.351,-4.5203,5.9185,5.4882,-5.0181,6.3929,2.4031,1.3406,-0.7234,-2.1327,-3.3279,-0.2237,30.5,-13.5,-36.5,232.01,18.04,-9.17,127321,2015-10-08 15:07:15:827
10.1897,-6.5505,5.8035,7.0632,-6.0282,3.1532,3.9502,0.0906,4.6231,-1.0141,-2.8549,0.2919,9.75,8.5,-41.25,268.31,35.88,-56.28,127421,2015-10-08 15:07:15:927
10.477,-7.2592,2.241,7.2311,-6.5151,1.1977,3.3225,-1.1846,1.3114,1.894,-3.7348,0.7265,-10.0,19.0,-35.0,275.05,40.41,-76.29,127521,2015-10-08 15:07:16:027
4.5777,-7.0102,-1.5706,8.0714,-5.549,-0.4804,-3.4937,-1.4612,-1.0902,7.1394,-7.8446,-2.7505,-21.75,28.0,-27.75,277.93,41.89,-83.47,127621,2015-10-08 15:07:16:127
5.3439,-8.0254,-3.2753,7.9361,-4.9217,-2.9942,-2.3924,-2.9644,-0.1064,5.1878,-5.9463,-1.6661,-33.25,23.25,-17.75,289.31,34.46,-93.41,127721,2015-10-08 15:07:16:227
4.2904,-7.6998,-3.0454,6.2851,-6.2689,-4.1676,-2.1468,-1.5764,1.1065,4.8065,-4.9854,-0.995,-45.25,8.25,6.0,259.47,31.77,-115.0,127821,2015-10-08 15:07:16:327
3.3327,-8.9256,-4.3862,4.8628,-7.8541,-3.2918,-1.5301,-1.0714,-1.0944,4.1545,-3.5026,0.0362,-38.5,6.75,28.0,199.56,39.74,-123.55,127921,2015-10-08 15:07:16:427
3.1029,-9.2129,-2.3942,3.7131,-8.8467,-2.0294,-0.6103,-0.3662,-0.3648,2.595,-2.0155,0.7201,-23.25,20.25,37.0,141.07,61.31,-121.16,128021,2015-10-08 15:07:16:527
3.237,-10.6686,-0.1532,2.9883,-9.3294,-0.4501,0.2487,-1.3391,0.2969,1.8621,0.5305,0.522,-9.75,33.5,34.0,103.69,70.04,-107.86,128121,2015-10-08 15:07:16:627
4.3287,-10.8409,-0.6321,2.8138,-9.3511,0.8995,1.5149,-1.4898,-1.5315,0.2535,2.3755,-0.9033,-2.75,41.75,27.0,62.37,73.47,-78.78,128221,2015-10-08 15:07:16:727
2.0686,-8.6191,-3.3902,3.6964,-9.0039,1.199,-1.6278,0.3847,-4.5892,-2.9124,10.4971,-3.2491,0.25,46.0,20.25,39.62,68.98,-70.4,128321,2015-10-08 15:07:16:827
